Sample_num,Task_number,EMG1,EMG2,EMG3,EMG4,EMG5,EMG6,EMG7,EMG8,Timestamp
178.0,0,4743190.16646338,4693395.75676436,4823210.40603379,4785523.11185645,4648969.16675946,4760129.17631779,4688382.96881574,4773523.57641933,1686223216.384974
179.0,0,4742900.81865869,4693095.4813119,4822930.47131661,4785243.3927914,4648665.02089592,4759810.6548583,4688027.2085804,4773215.94236368,1686223216.384995
180.0,0,4743078.55325123,4693270.69613968,4823130.74509915,4785441.37311011,4648862.92028298,4759995.39096555,4688200.10609755,4773397.24599116,1686223216.385017
181.0,0,4743225.67614233,4693431.24249214,4823273.19344889,4785572.1250327,4648991.35447069,4760088.12137712,4688278.65288942,4773530.01524357,1686223216.385039
182.0,0,4742827.49479979,4693034.25537161,4822868.05326171,4785176.50152566,4648613.21845639,4759706.96337396,4687922.89490586,4773129.69106271,1686223216.432706
183.0,0,4742349.52333356,4692557.38368859,4822370.99226294,4784675.66441695,4648098.56881722,4759189.08533587,4687376.73539611,4772602.14423626,1686223216.43273
184.0,0,4742911.46444383,4693110.07625741,4822917.30845395,4785223.27880163,4648664.30902969,4759764.2843496,4687959.95237881,4773170.5761171,1686223216.432752
185.0,0,4742724.986609,4692928.20243315,4822752.77839115,4785045.99587472,4648471.41988665,4759571.85316016,4687725.15305923,4772980.99300141,1686223216.432801
186.0,0,4743142.21950024,4693316.61060332,4823158.39163416,4785483.89172284,4648929.60786525,4760050.14997671,4688245.36248525,4773431.08410802,1686223216.432824
187.0,0,4742909.4241146,4693090.49788573,4822921.02424984,4785252.13454272,4648691.61821629,4759813.91308108,4688007.69578427,4773203.19882072,1686223216.432851
188.0,0,4743156.74296576,4693343.16424512,4823176.22311596,4785518.56401201,4648955.93358645,4760069.3847465,4688252.81418792,4773468.45585152,1686223216.43288
189.0,0,4743127.58079618,4693329.69838965,4823156.31018519,4785486.59649774,4648944.27332546,4760076.68328747,4688316.13485458,4773473.88511231,1686223216.432907
190.0,0,4743045.00073755,4693284.32415249,4823123.89460136,4785419.85711253,4648856.03802409,4759992.92872695,4688224.21427655,4773392.09353161,1686223216.432934
191.0,0,4742888.4835059,4693125.27904146,4822977.25869348,4785280.74149721,4648703.5528099,4759816.35109392,4688010.79005494,4773220.23120808,1686223216.432962
192.0,0,4742822.09277511,4693060.53435447,4822932.7376247,4785232.62096964,4648651.02373643,4759747.16057273,4687911.43809206,4773154.98790776,1686223216.432986
193.0,0,4742674.53542826,4692889.05871927,4822771.37765011,4785087.4911542,4648517.7757745,4759609.71553271,4687786.2373554,4773009.68746433,1686223216.433666
194.0,0,4742997.95771641,4693204.66718453,4823085.33628818,4785412.32081491,4648845.22427537,4759954.77907774,4688160.8097389,4773341.71499508,1686223216.433696
195.0,0,4742832.72841889,4693035.43618604,4822890.83968858,4785228.62339347,4648669.77865185,4759801.48738734,4688031.62952732,4773176.43602823,1686223216.433722
196.0,0,4742981.09692335,4693187.54169429,4823023.5827185,4785358.40930378,4648794.56646248,4759934.39882846,4688155.85888162,4773319.43288302,1686223216.433749
197.0,0,4742961.22096876,4693158.04951204,4823009.34535104,4785336.1466589,4648771.64015174,4759913.14106676,4688140.76865099,4773295.57782353,1686223216.433786
198.0,0,4743109.30063419,4693325.83841843,4823171.91108377,4785490.1026194,4648928.28086226,4760080.90790364,4688333.030836,4773441.39537921,1686223216.43382
199.0,0,4742883.06767954,4693090.30054546,4822922.1104504,4785244.23546361,4648667.29375165,4759811.26381535,4688058.53573652,4773183.59071551,1686223216.433851
200.0,0,4743094.62010151,4693301.532478,4823105.75299667,4785427.69247996,4648859.54327394,4759990.45611056,4688234.9995434,4773387.00816015,1686223216.433885
201.0,0,4743103.49109749,4693303.81406899,4823099.37903141,4785426.44071672,4648861.26376837,4760009.37094982,4688291.20259658,4773410.00735289,1686223216.433924
202.0,0,4742875.98600362,4693089.58762199,4822901.7609599,4785230.825246,4648657.22373054,4759803.93917605,4688087.18632441,4773203.75914891,1686223216.433979
203.0,0,4738636.91219288,4688896.9589864,4818692.03840404,4780982.74993308,4644374.93133621,4755496.83294922,4683707.48416751,4768836.70546335,1686223216.434024
204.0,0,4738214.67253644,4688485.58271548,4818295.13826281,4780558.54201216,4643914.85362332,4754966.70766869,4683013.40836092,4768250.34961498,1686223216.434063
205.0,0,4740486.67693021,4690707.28393437,4820533.18905931,4782829.17413325,4646216.37478762,4757267.34672983,4685309.76938039,4770549.6174723,1686223216.434098
206.0,0,4742498.7152631,4692699.85788109,4822544.08827728,4784850.11639211,4648255.44160555,4759312.34726356,4687345.04972673,4772602.88897626,1686223216.479386
207.0,0,4744149.02297034,4694354.6680383,4824177.12327885,4786503.28041134,4649932.4369364,4761006.45062741,4689072.01711268,4774323.39534174,1686223216.479414
208.0,0,4743992.22989252,4694083.75998275,4823926.07371151,4786285.74968226,4649695.75356553,4760547.70153069,4688769.03092835,4774110.34753485,1686223216.479433
209.0,0,4744077.23245085,4694101.35249736,4823956.59275518,4786367.96788638,4649818.98259886,4760634.38076696,4688860.281972,4774232.77397246,1686223216.479453
210.0,0,4743864.82790358,4693838.15190225,4823710.53210149,4786188.34570378,4649713.17826642,4760610.76855929,4688772.52244581,4774094.87009927,1686223216.479474
211.0,0,4743275.43533769,4693400.70365012,4823228.492038,4785567.30330549,4648908.98011151,4759523.68653897,4687949.19068945,4773374.62683042,1686223216.47953
212.0,0,4743689.07856497,4693666.37964442,4823519.90391811,4785977.58620775,4649460.30604896,4760303.7217377,4688650.73743134,4773974.00962675,1686223216.479553
213.0,0,4745308.73665458,4695381.14423853,4825223.74555646,4787642.42349531,4651134.92180935,4762131.92609214,4690449.87241102,4775707.15160381,1686223216.479576
214.0,0,4745335.26621708,4695446.37991758,4825290.27979893,4787720.96123507,4651277.0797652,4762512.57937942,4690696.14893573,4775889.33002988,1686223216.479601
215.0,0,4743508.72349754,4693621.49679621,4823479.83691246,4785919.39113622,4649512.62932789,4760941.85533435,4689026.79550763,4774092.40674669,1686223216.479625
216.0,0,4742666.41823712,4692847.55156477,4822688.85997487,4785097.65203747,4648685.229333,4760201.12254331,4688210.44208359,4773236.56904414,1686223216.479652
217.0,0,4742584.43106853,4692863.15746379,4822684.34709135,4785008.52545396,4648506.6459486,4759913.01553529,4687969.46788221,4773053.21745002,1686223216.479679
218.0,0,4742625.49987046,4692865.13337014,4822702.6493193,4785021.99257932,4648505.13906832,4759908.00815885,4688033.67577224,4773061.53588582,1686223216.479708
219.0,0,4742800.09747696,4693083.26373465,4822883.56294772,4785135.40755585,4648511.08473303,4759699.40373373,4687992.19232988,4773114.07355748,1686223216.479737
220.0,0,4743518.16243807,4693775.15813844,4823585.27805797,4785861.47674111,4649202.05504501,4760190.14221844,4688728.39472171,4773848.16104927,1686223216.479767
221.0,0,4740493.56008635,4690693.05524986,4820510.11531446,4782825.67376013,4646222.37489235,4757256.33331943,4685670.87169404,4770787.65883069,1686223216.479799
222.0,0,4738280.65311104,4688478.43657454,4818303.79596017,4780577.21499969,4643923.83279858,4754880.61496446,4683047.1910638,4768307.28131216,1686223216.479839
223.0,0,4746584.17757368,4696722.49371288,4826556.06535329,4788931.7864585,4652405.42786224,4763472.42737761,4691685.8770325,4776904.00149229,1686223216.479873
224.0,0,4743247.18616192,4693453.34456007,4823271.56041966,4785608.5670733,4649080.99887547,4760252.73062656,4688382.14604418,4773576.45411419,1686223216.479908
225.0,0,4744158.34232698,4694335.1657737,4824166.35902222,4786500.94990814,4649956.53520944,4761171.54208214,4689232.39328173,4774465.46063403,1686223216.479943
226.0,0,4743132.5696298,4693253.09038723,4823113.74812772,4785535.11298331,4649061.79953896,4760394.827906,4688472.27392238,4773581.976249,1686223216.47998
227.0,0,4743238.93045338,4693445.88920169,4823263.01489755,4785625.3296331,4649115.18346202,4760424.43717867,4688586.61685344,4773660.37580576,1686223216.480016
228.0,0,4742411.5894607,4692660.81909847,4822474.6780209,4784815.91242114,4648280.93889351,4759558.47514385,4687702.56139701,4772812.21054538,1686223216.480052
229.0,0,4742951.49544742,4693224.70096088,4823015.73470344,4785327.94557683,4648747.27051608,4759928.2428152,4688171.67988946,4773301.25011187,1686223216.525538
230.0,0,4742391.97000393,4692648.61294454,4822440.87462258,4784721.13170093,4648114.41687417,4759207.58487155,4687536.09747183,4772686.80456981,1686223216.525567
231.0,0,4744567.2235452,4694772.21334701,4824589.57405603,4786891.67683693,4650318.629154,4761417.72168096,4689710.12124758,4774911.4553734,1686223216.525586
232.0,0,4744280.19418485,4694436.28106569,4824266.32173979,4786607.63470403,4650057.99005504,4761171.80231218,4689505.18577308,4774689.27610651,1686223216.525606
233.0,0,4741570.1469205,4691752.92183211,4821583.25283732,4783895.23657756,4647325.2497811,4758459.4697825,4686688.74926387,4771887.02606681,1686223216.525671
234.0,0,4742797.95298067,4692951.35248767,4822780.8435545,4785143.89052998,4648626.01338122,4759821.1669267,4688027.91062436,4773175.77945166,1686223216.525694
235.0,0,4742995.45052834,4693201.24014134,4822997.02834822,4785351.93328735,4648852.92048956,4760117.68479873,4688301.01263041,4773415.31930888,1686223216.525717
236.0,0,4742625.5927218,4692879.52602921,4822662.61742248,4784966.70567608,4648438.74445179,4759710.55880067,4687873.29293125,4772979.93013077,1686223216.52574
237.0,0,4743019.96427674,4693291.0089214,4823075.58448769,4785365.90612439,4648814.35235088,4760038.7887605,4688206.9619129,4773357.72328978,1686223216.525764
238.0,0,4742758.88933127,4692996.03044516,4822788.33249336,4785099.7989614,4648554.17662739,4759786.35443081,4688034.06495369,4773113.37136472,1686223216.526479
239.0,0,4743030.74597972,4693285.46357038,4823083.41286754,4785368.83342709,4648786.99110126,4759962.44065787,4688225.63829259,4773353.65401337,1686223216.52651
240.0,0,4742720.521993,4692964.20337698,4822780.53915393,4785092.5031998,4648496.51949708,4759619.18690716,4687924.19200576,4773050.65824651,1686223216.526537
241.0,0,4743466.83923955,4693690.65170426,4823511.15301972,4785829.52460274,4649242.37118791,4760366.83244237,4688652.04975931,4773807.83127519,1686223216.526565
242.0,0,4743543.88018357,4693732.18947315,4823554.76214442,4785918.38241357,4649358.72559338,4760517.04640272,4688872.46273952,4773936.89834236,1686223216.526593
243.0,0,4742450.99723369,4692663.42889067,4822480.68727395,4784826.32250648,4648258.34904778,4759436.95704721,4687742.80687039,4772813.36660269,1686223216.526631
244.0,0,4742766.16205562,4692951.15984975,4822803.56079344,4785159.81806567,4648608.53641432,4759803.31051371,4688058.64837074,4773138.6898452,1686223216.526679
245.0,0,4742699.59889612,4692915.27269947,4822775.00319219,4785119.18639144,4648566.9331428,4759778.59773829,4687978.32187905,4773071.5848045,1686223216.526713
246.0,0,4742607.37622493,4692851.71728467,4822681.6485612,4785017.28406912,4648458.33600543,4759671.65389512,4687871.41126479,4772945.02117533,1686223216.526747
247.0,0,4742896.35656968,4693152.66428313,4822963.24223912,4785284.17927235,4648711.00629676,4759905.55154862,4688086.72188226,4773206.14403777,1686223216.526788
248.0,0,4742788.20442211,4693003.70203948,4822809.41843197,4785148.57083219,4648580.3418739,4759776.34026119,4688001.56131768,4773096.33297104,1686223216.526826
249.0,0,4742983.11719429,4693201.97768963,4823010.46257174,4785322.96723338,4648741.01872418,4759906.69484522,4688126.35568852,4773281.0272262,1686223216.526869
250.0,0,4742822.16932828,4693026.15909724,4822828.9525363,4785135.07321145,4648545.06272969,4759680.33718725,4687914.85733613,4773105.83666977,1686223216.526908
251.0,0,4743228.29626482,4693443.3199791,4823234.3228492,4785548.52736663,4648967.19609991,4760104.24185313,4688347.50579722,4773531.08791082,1686223216.573089
252.0,0,4742991.78356935,4693220.1602768,4823024.58210104,4785334.91875678,4648755.23187025,4759888.20794623,4688123.42985053,4773320.79079539,1686223216.573114
253.0,0,4742855.06857827,4693089.1832774,4822900.33759608,4785201.19437478,4648632.14913347,4759772.57627277,4687981.18950619,4773176.24822454,1686223216.573134
254.0,0,4743161.74535253,4693352.97582672,4823161.09487344,4785511.14106402,4648972.75374003,4760168.18846642,4688453.30113919,4773536.13638296,1686223216.573153
255.0,0,4742814.17269174,4693045.87351023,4822823.40289731,4785145.18053922,4648583.89929113,4759788.75312368,4688026.43950094,4773152.62706148,1686223216.573175
256.0,0,4743016.64906599,4693215.13830459,4823016.50513908,4785348.5533596,4648789.45414828,4760001.34916514,4688253.93434327,4773354.11813301,1686223216.573196
257.0,0,4743069.1890666,4693283.78980156,4823097.57817486,4785426.43731198,4648861.88652562,4760074.8845031,4688349.92198221,4773431.73846905,1686223216.573221
258.0,0,4742052.06480399,4692291.26397451,4822108.5671185,4784417.47565955,4647832.77043766,4759020.21437572,4687280.2814181,4772377.83856985,1686223216.573254
259.0,0,4742418.96281347,4692680.72005154,4822492.92188334,4784784.96100925,4648182.77512312,4759329.32316384,4687554.74892993,4772691.88737047,1686223216.573279
260.0,0,4743716.6787195,4693936.97987546,4823766.46371676,4786107.26545605,4649535.55991298,4760685.82750049,4688996.86082937,4774077.81956184,1686223216.573304
261.0,0,4743041.18583781,4693257.68321915,4823085.51097346,4785415.09194348,4648848.60163318,4760000.55611748,4688297.53504363,4773386.11363516,1686223216.573332
262.0,0,4743073.49883504,4693285.94183707,4823101.06037846,4785424.82910735,4648857.19748053,4760001.56806071,4688281.24157382,4773412.11633736,1686223216.573361
263.0,0,4742784.12378629,4693000.72995931,4822813.19773074,4785125.67837322,4648555.64710142,4759694.2279874,4687930.37015845,4773099.2771398,1686223216.573419
264.0,0,4742908.56428404,4693116.1636596,4822933.86665118,4785247.3400708,4648689.68152872,4759835.21002018,4688066.68228877,4773232.69164388,1686223216.573449
265.0,0,4742981.13385636,4693189.30723223,4823005.32438521,4785326.82850226,4648789.55362737,4759958.32084003,4688229.65582295,4773330.80044309,1686223216.573479
266.0,0,4742615.86427559,4692845.72354063,4822659.21973019,4784957.26166016,4648397.03949833,4759544.22519146,4687763.29283247,4772932.20857587,1686223216.57351
267.0,0,4742832.37339869,4693073.78339574,4822881.86100417,4785190.0469697,4648620.88998751,4759762.60870068,4687960.16740624,4773144.2149547,1686223216.573544
268.0,0,4743290.37850941,4693536.12836537,4823345.71674757,4785672.02571872,4649116.49853862,4760239.48651593,4688444.14817855,4773627.06963495,1686223216.573578
269.0,0,4743427.13463492,4693677.91839174,4823492.86013414,4785829.55861809,4649284.56586125,4760425.66595465,4688679.78085604,4773809.09970758,1686223216.573613
270.0,0,4742513.5707894,4692760.21995277,4822593.00954417,4784943.44682581,4648388.69870663,4759527.34464191,4687783.46074366,4772880.76359036,1686223216.57365
271.0,0,4742901.36732016,4693128.09647839,4822983.69576179,4785331.91049751,4648778.81927583,4759920.83955842,4688186.14883609,4773266.70188231,1686223216.573687
272.0,0,4742894.13095744,4693074.49006439,4822966.55743793,4785330.00670651,4648776.80710852,4759918.14294952,4688236.7917462,4773273.02768898,1686223216.573728
273.0,0,4742975.30926386,4693132.39313377,4823006.33534745,4785371.86692508,4648812.63719586,4759971.45265763,4688282.98206199,4773322.99003745,1686223216.573771
274.0,0,4743049.74106087,4693204.88130477,4823026.80040446,4785397.54044844,4648856.27754455,4760033.04400463,4688350.772618,4773395.74571053,1686223216.573809
275.0,0,4742935.36338621,4693141.46723437,4822947.261173,4785271.63554774,4648718.18250655,4759895.80457349,4688175.76253022,4773263.15864427,1686223216.619843
276.0,0,4742960.16364532,4693175.08804266,4822961.70702841,4785276.83807972,4648713.54292696,4759874.90596843,4688129.43453727,4773265.0750871,1686223216.619868
277.0,0,4743187.33268002,4693401.86272811,4823189.07784577,4785507.98278355,4648951.00199579,4760114.53339883,4688415.74510693,4773506.62567432,1686223216.619908
278.0,0,4743095.92162518,4693322.97760393,4823098.83543129,4785410.18205314,4648834.10932144,4760001.67214458,4688315.6856574,4773413.47491832,1686223216.619929
279.0,0,4743052.22524251,4693301.23662421,4823074.1124379,4785367.20855727,4648781.71171546,4759936.3359642,4688221.21227164,4773360.23486027,1686223216.61995
